"""id"",""member_id"",""loan_amnt"",""funded_amnt"",""funded_amnt_inv"",""term"",""int_rate"",""installment"",""grade"",""sub_grade"",""emp_title"",""emp_length"",""home_ownership"",""annual_inc"",""verification_status"",""issue_d"",""loan_status"",""pymnt_plan"",""url"",""desc"",""purpose"",""title"",""zip_code"",""addr_state"",""dti"",""delinq_2yrs"",""earliest_cr_line"",""inq_last_6mths"",""mths_since_last_delinq"",""mths_since_last_record"",""open_acc"",""pub_rec"",""revol_bal"",""revol_util"",""total_acc"",""initial_list_status"",""out_prncp"",""out_prncp_inv"",""total_pymnt"",""total_pymnt_inv"",""total_rec_prncp"",""total_rec_int"",""total_rec_late_fee"",""recoveries"",""collection_recovery_fee"",""last_pymnt_d"",""last_pymnt_amnt"",""next_pymnt_d"",""last_credit_pull_d"",""collections_12_mths_ex_med"",""mths_since_last_major_derog"",""policy_code"",""application_type"",""annual_inc_joint"",""dti_joint"",""verification_status_joint"",""acc_now_delinq"",""tot_coll_amt"",""tot_cur_bal"",""open_acc_6m"",""open_il_6m"",""open_il_12m"",""open_il_24m"",""mths_since_rcnt_il"",""total_bal_il"",""il_util"",""open_rv_12m"",""open_rv_24m"",""max_bal_bc"",""all_util"",""total_rev_hi_lim"",""inq_fi"",""total_cu_tl"",""inq_last_12m"",""acc_open_past_24mths"",""avg_cur_bal"",""bc_open_to_buy"",""bc_util"",""chargeoff_within_12_mths"",""delinq_amnt"",""mo_sin_old_il_acct"",""mo_sin_old_rev_tl_op"",""mo_sin_rcnt_rev_tl_op"",""mo_sin_rcnt_tl"",""mort_acc"",""mths_since_recent_bc"",""mths_since_recent_bc_dlq"",""mths_since_recent_inq"",""mths_since_recent_revol_delinq"",""num_accts_ever_120_pd"",""num_actv_bc_tl"",""num_actv_rev_tl"",""num_bc_sats"",""num_bc_tl"",""num_il_tl"",""num_op_rev_tl"",""num_rev_accts"",""num_rev_tl_bal_gt_0"",""num_sats"",""num_tl_120dpd_2m"",""num_tl_30dpd"",""num_tl_90g_dpd_24m"",""num_tl_op_past_12m"",""pct_tl_nvr_dlq"",""percent_bc_gt_75"",""pub_rec_bankruptcies"",""tax_liens"",""tot_hi_cred_lim"",""total_bal_ex_mort"",""total_bc_limit"",""total_il_high_credit_limit"""
"""1037687"",1267587,20000,20000,19975,"" 60 months"",""19.91%"",528.88,""E"",""E4"",""Mid Town Corporation"",""1 year"",""RENT"",41600,""Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1037687"",""  Borrower added on 11/23/11 > To pay all my credit cards. Most of the cards has an interest of 9.9% to 27.99%......<br><br> Borrower added on 11/23/11 > To pay all my credit cards. My credit cards interest is from 9.9% to 27.99%. Interest is really kill me. I never ,issed any single payment but i am only paying the minimum and by paying the minimun will takes more than 5 years to pay...You can verify my credit history on all the credit bureaus...Thank you and hope that you will grant my request. You have a great day...Once again may thanks.....<br>"",""debt_consolidation"",""cerdit card & debt loan"",""111xx"",""NY"",15.35,0,""Jun-02"",0,NA,NA,9,0,13318,""78.30%"",17,""f"",0,0,14234.29,14216.52,5461.61,6697.8,0,2074.88,20.7488,""Nov-13"",528.88,"""",""May-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040902"",1270910,3775,3775,3775,"" 36 months"",""15.27%"",131.37,""C"",""C4"",""Thibiant International"",""1 year"",""OWN"",22300,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040902"",""  Borrower added on 11/23/11 > credit card debt consolidation<br> Borrower added on 11/27/11 > I would be very thankful if your organization approves the max. loan of $3,775 so I can pay all three credits mentioned in the question to be answered.  thank you <br>"",""debt_consolidation"",""consolidated credit cards balances"",""900xx"",""CA"",21.42,0,""May-98"",2,60,NA,11,0,7465,""22.20%"",25,""f"",0,0,4696.387134,4696.39,3775,921.39,0,0,0,""Oct-14"",228.82,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1038914"",1268848,6000,6000,6000,"" 36 months"",""6.03%"",182.62,""A"",""A1"",""US Navy"",""10+ years"",""MORTGAGE"",110000,""Source Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1038914"",""  Borrower added on 11/23/11 > The plan is to do a couple of debt consolidations into 1 payment.  I have excellent credit and pay bills on time.  I work for the Federal government so I have a secure job.<br>"",""debt_consolidation"",""debt_consolidation"",""925xx"",""CA"",1.32,0,""Feb-80"",0,NA,NA,9,0,19391,""0.30%"",26,""f"",0,0,6574.052163,6574.05,6000,574.05,0,0,0,""Dec-14"",186.28,"""",""Dec-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040889"",1270897,15000,15000,15000,"" 36 months"",""13.49%"",508.96,""C"",""C1"",""Golden Heritage Hospice Services"",""8 years"",""MORTGAGE"",42000,""Source Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040889"","""",""debt_consolidation"",""silverloan"",""750xx"",""TX"",7.83,0,""Jul-02"",2,NA,NA,8,0,10799,""54.80%"",12,""f"",0,0,16104.23307,16104.23,15000,1104.23,0,0,0,""Aug-12"",525.59,"""",""Aug-12"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1035141"",1264957,16750,16750,16750,"" 60 months"",""12.42%"",376.16,""B"",""B4"",""KQTV"",""5 years"",""MORTGAGE"",42000,""Not Verified"",""Dec-11"",""Current"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1035141"",""  Borrower added on 11/23/11 > Looking for loan to consolidate debt. I have credit scores of 802, 787 and 789. Any help would be appreciated. Thanks!<br> Borrower added on 11/25/11 > My average monthly payment on revolving debt is approx. $700. Consolidating would lower my montly debt payment to just under $400. I'm never late on my current payments.<br>"",""debt_consolidation"",""Debt Consolidation"",""645xx"",""MO"",23.83,0,""Oct-95"",2,NA,NA,13,0,27821,""28.10%"",26,""f"",2535.55,2535.55,19923.74,19923.74,14214.46,5709.28,0,0,0,""May-16"",376.16,""Jun-16"",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1041025"",1271023,7750,7750,7750,"" 36 months"",""7.51%"",241.11,""A"",""A3"",""city of white plains"",""10+ years"",""MORTGAGE"",90000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1041025"",""  Borrower added on 11/23/11 > payoff existing loan and consolidate debt<br><br> Borrower added on 11/23/11 > payoff existing loan and consolidate debt<br>"",""debt_consolidation"",""payoff existing loan&debt consoilidation"",""105xx"",""NY"",8.69,0,""Aug-89"",2,NA,NA,18,0,24372,""29.10%"",43,""f"",0,0,8316.79165,8316.79,7750,566.79,0,0,0,""Feb-13"",5192.11,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040872"",1270879,7000,7000,7000,"" 36 months"",""14.27%"",240.17,""C"",""C2"",""gws"",""4 years"",""RENT"",65000,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040872"","""",""credit_card"",""credit_card"",""201xx"",""VA"",10.91,0,""Jul-07"",2,NA,NA,8,0,10543,""60.90%"",15,""f"",0,0,7657.528546,7657.53,7000,657.53,0,0,0,""Sep-12"",3841.73,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040879"",1270886,9800,9800,9800,"" 36 months"",""12.69%"",328.74,""B"",""B5"",""KFC"",""10+ years"",""MORTGAGE"",88000,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040879"",""  Borrower added on 11/25/11 > New AC and Roof<br>"",""home_improvement"",""Home"",""852xx"",""AZ"",10.79,0,""Aug-95"",2,NA,NA,11,0,29862,""44.30%"",17,""f"",0,0,11783.72638,11783.73,9800,1983.73,0,0,0,""Jul-14"",1946.99,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040865"",1270871,25000,25000,25000,"" 36 months"",""7.90%"",782.26,""A"",""A4"",""Multivision Inc"",""5 years"",""MORTGAGE"",90000,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040865"",""  Borrower added on 11/27/11 > I am planning on using this money to add a bedroom, wet bar and full bath in my basement so that it can be used for rental purposes.<br>"",""home_improvement"",""Home Improvement Loan"",""207xx"",""MD"",2.44,0,""Jul-03"",0,NA,NA,4,0,9227,""33.80%"",20,""f"",0,0,28161.21225,28161.21,25000,3161.21,0,0,0,""Dec-14"",793.04,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040854"",1270859,4000,4000,4000,"" 36 months"",""11.71%"",132.31,""B"",""B3"",""morton grinding, inc."",""6 years"",""RENT"",32993.73,""Not Verified"",""Nov-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040854"","""",""credit_card"",""credit refinancing loan"",""913xx"",""CA"",12.37,0,""Feb-05"",0,NA,NA,12,0,8512,""58.70%"",16,""f"",0,0,3266.75,3266.75,2376.27,646.62,0,243.86,2.2362,""Nov-13"",132.31,"""",""Nov-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040965"",1270958,13200,13200,13200,"" 60 months"",""17.58%"",332.19,""D"",""D4"",""Puget Sound Naval Shipyard"",""9 years"",""MORTGAGE"",80000,""Not Verified"",""Dec-11"",""Current"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040965"",""  Borrower added on 11/23/11 > Purpose of this loan is to pay off existing creditcads with high interest rates.  Once payed off cards will be cancelled.<br>"",""credit_card"",""credit_card"",""983xx"",""WA"",15.33,0,""Feb-96"",0,NA,NA,11,0,7620,""87.60%"",16,""f"",2216.58,2216.58,17561.26,17561.26,10983.42,6577.84,0,0,0,""May-16"",332.19,""Jun-16"",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040840"",1270842,12000,12000,12000,"" 36 months"",""6.03%"",365.23,""A"",""A1"",""The FSL Group"",""9 years"",""RENT"",50000,""Source Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040840"",""  Borrower added on 11/25/11 > Hello investor,<br>I am seeking this loan in order to pay off the negative equity on my existing car loan. I want to sell the vehicle and sign a lease so I can start with a clean slate in 3 years.<br>I have been steadily employed with the same company for nearly a decade, have excellent credit and payment history, and will have no foreseeable trouble repaying this loan. In fact, this loan and the new lease will simply replace my existing car loan.<br>If you can help, I would be greatly appreciative. Thanks in advance.<br>"",""debt_consolidation"",""Car payoff"",""302xx"",""GA"",18.89,0,""Apr-97"",0,NA,NA,9,0,382,""5.20%"",15,""f"",0,0,13030.63618,13030.64,12000,1030.64,0,0,0,""Jan-14"",4268.75,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040822"",1270820,21575,21575,21550,"" 60 months"",""23.91%"",619.55,""G"",""G4"",""us navy"",""10+ years"",""RENT"",54480,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040822"",""  Borrower added on 11/23/11 > credit card free<br><br> Borrower added on 11/23/11 > I have a secure job with the navy for 5 more years and then I will reenlist to retire<br> Borrower added on 11/24/11 > I will make all payments back to you on time, I am a risk free investment.<br><br> Borrower added on 11/26/11 > Thank you everyone for all of your help, it means alot to me.<br>"",""debt_consolidation"",""credit card free"",""982xx"",""WA"",18.5,0,""Oct-00"",1,47,NA,7,0,16092,""98.70%"",21,""f"",0,0,26082.91454,26052.69,21575,4507.91,0,0,0,""Nov-12"",19899.78,"""",""Nov-12"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040748"",1267559,3300,3300,3300,"" 36 months"",""14.65%"",113.84,""C"",""C3"",""Planet Chrysler"",""< 1 year"",""RENT"",66000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040748"",""  Borrower added on 11/21/11 > My job is very stable.  I just moved here for a job offer and I'd like to just have some money incase something major comes up.  I spent a lot of money to move 1600 miles for this job opportunity and I am very good about repaying any and all loans.  I am a good borrower because I always pay everything back typically larger then is even owed per monthly statement.  I spend about 1600-1800 a month to stay afloat and this will just help me not strain my first month or two on the job.  I really am grateful for this opportunity.<br>Borrower added on 11/21/11 > My job is very stable.  I just moved here for a job offer and I'd like to just have some money incase something major comes up.  I spent a lot of money to move 1600 miles for this job opportunity and I am very good about repaying any and all loans.  I am a good borrower because I always pay everything back typically larger then is even owed per monthly statement.  I spend about 1600-1800 a month to stay afloat and this will just help me not strain my first month or two on the job.  I really am grateful for this opportunity.<br>"",""moving"",""Moving Loan"",""860xx"",""AZ"",11.6,0,""Oct-06"",3,NA,NA,9,0,3260,""42.90%"",11,""f"",0,0,4012.810827,4012.81,3300,712.81,0,0,0,""Oct-14"",61.25,"""",""Oct-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040635"",1270616,5400,5400,5400,"" 36 months"",""15.27%"",187.91,""C"",""C4"",""XOS Digital"",""5 years"",""RENT"",112000,""Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040635"",""  Borrower added on 11/23/11 > Want to consolidate current credit cards to one monthly payment to improve credit score and reduce revolving credit.<br>"",""debt_consolidation"",""Debt Consol - 2012"",""327xx"",""FL"",13.17,0,""Dec-94"",3,25,108,11,1,4842,""89.70%"",32,""f"",0,0,6764.649041,6764.65,5400,1364.65,0,0,0,""Dec-14"",199.83,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA"
"""1038123"",1268039,12000,12000,12000,"" 36 months"",""12.42%"",400.99,""B"",""B4"",""Children;s National Medical Center"",""5 years"",""RENT"",85000,""Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1038123"",""  Borrower added on 11/23/11 > This loan will help me pay off my high interest credit cards that I've been paying for quite sometime. I never miss a payment on any of my accounts. Calculating my interest on my credit cards is very unfair. This opportunity will make me debt free by next year.<br>"",""debt_consolidation"",""Credit Card Payment Loan"",""209xx"",""MD"",16.8,0,""Jan-07"",0,NA,NA,13,0,14171,""69.50%"",17,""f"",0,0,14350.55848,14350.56,12000,2350.56,0,0,0,""Jun-14"",2737.82,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1039027"",1268949,16000,16000,15975,"" 60 months"",""15.27%"",382.92,""C"",""C4"",""costco wholesale"",""8 years"",""MORTGAGE"",45200,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1039027"",""  Borrower added on 11/26/11 > Will make over $700 in payments at different rates into less than $400 at a fixed rate. Thanks. <br><br> Borrower added on 11/26/11 > I always pay my payments, house , car, credit, insurance, on time and always more than the minimum payments. <br>"",""debt_consolidation"",""fix the debt loan"",""921xx"",""CA"",19.67,0,""Sep-91"",3,NA,NA,7,0,14750,""58.50%"",17,""f"",0,0,20604.45741,20572.26,16000,4604.46,0,0,0,""Mar-14"",10676.89,"""",""Mar-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040729"",1270918,16250,16250,16250,"" 36 months"",""12.42%"",543,""B"",""B4"",""Wells fargo bank "",""5 years"",""RENT"",53000,""Not Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040729"",""  Borrower added on 11/23/11 > Pay bank of America , wells Fargo , Citi credit card etc.<br>"",""credit_card"",""debt consolidation loan"",""945xx"",""CA"",15.94,0,""Jan-03"",1,NA,NA,14,0,20201,""37.20%"",30,""f"",0,0,6129.7,6129.7,3921.24,1499.96,0,708.5,6.83,""Oct-12"",543,"""",""Mar-13"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1037410"",1267098,12000,12000,12000,"" 36 months"",""15.27%"",417.58,""C"",""C4"",""USAF"",""3 years"",""MORTGAGE"",60000,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1037410"","""",""credit_card"",""Debt Consolidation"",""150xx"",""PA"",11.8,0,""Jul-03"",2,NA,NA,7,0,5082,""87.60%"",9,""f"",0,0,13815.9503,13815.95,12000,1815.95,0,0,0,""Feb-13"",8397.82,"""",""Apr-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1030791"",1260181,6000,6000,6000,"" 36 months"",""8.90%"",190.52,""A"",""A5"",""UOP McGeorge School of Law"",""3 years"",""RENT"",82000,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1030791"",""  Borrower added on 11/25/11 > I have two high APR credit cards that I want to pay off!<br>"",""debt_consolidation"",""Pay off credit cards!"",""900xx"",""CA"",24.23,0,""Dec-98"",0,NA,NA,11,0,12385,""91.70%"",35,""f"",0,0,6858.690043,6858.69,6000,858.69,0,0,0,""Dec-14"",199.68,"""",""Oct-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1030666"",1260080,10000,10000,10000,"" 36 months"",""7.51%"",311.11,""A"",""A3"",""Willis"",""< 1 year"",""RENT"",50000,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1030666"",""  Borrower added on 11/26/11 > I live at home with my family. I take care my parents, in exchange for rent.<br>"",""debt_consolidation"",""Good bye Credit Cards"",""921xx"",""CA"",2.54,0,""Aug-01"",0,NA,NA,5,0,6822,""48%"",7,""f"",0,0,11192.0718,11192.07,10000,1192.07,0,0,0,""Nov-14"",322,"""",""Nov-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1025487"",1254640,20000,20000,19975,"" 60 months"",""12.69%"",451.9,""B"",""B5"",""Rubenstein Associates"",""2 years"",""RENT"",80000,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1025487"",""  Borrower added on 11/28/11 > Plan to use the funds to finish up and open up a second store.<br>I'm a good borrower because I have a stable job working IT at a company and also own a business on the side.  <br><br> Borrower added on 11/28/11 > I plan to use the funds to finish and open up a meat market.<br>I have a stable job of 2 years and won't have issues making the monthly payments.<br><br><br> Borrower added on 11/29/11 > I plan to use the funds for opening/operating the meat market.<br>"",""small_business"",""Meat Market"",""070xx"",""NJ"",5.23,0,""Nov-99"",0,37,NA,12,0,14733,""42.20%"",24,""f"",0,0,26586.1,26552.87,20000,6586.1,0,0,0,""Sep-15"",6715.32,"""",""Sep-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1040716"",1270705,12000,12000,12000,"" 36 months"",""12.69%"",402.54,""B"",""B5"",""Kelman Data Management"",""2 years"",""RENT"",35000,""Not Verified"",""Nov-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1040716"",""  Borrower added on 11/26/11 > I am trying to pay off my credit cards that just increased their interest rate due to no fault of my own. Im a good borrower because i pay on time, every time. My job is very stable, I have been there almost 3 years. I honestly need help getting out from under the credit card company strangle hold and get to be debt free&nbsp;<br>"",""credit_card"",""Credit Card Loan"",""770xx"",""TX"",12.48,0,""Mar-03"",0,NA,NA,5,0,14037,""86.60%"",6,""f"",0,0,13812.55763,13812.56,12000,1812.56,0,0,0,""Jun-13"",6984.69,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
